source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'PetaPixel'}",Jeremy Gray,NASA Perseverance Rover Captures 152-image Mosaic of Belva Crater - PetaPixel,"In the search for signs of ancient life on Mars, the Perseverance rover captured a stunning panorama of Belva Crater.",https://petapixel.com/2023/05/23/nasa-perseverance-rover-captures-152-image-mosaic-of-belva-crater/,https://petapixel.com/assets/uploads/2023/05/NASA-Perseverance-Rover-Captures-152-image-Mosaic-of-Belva-Crater.jpg,2023-05-23T16:41:25Z,"NASAâ€™s Perseverance Mars rover recently captured a series of 152 images while investigating the Belva Crater which NASA has stitched into a dramatic and striking mosaic.
The Belva Crater is a large â€¦ [+4663 chars]",science,in
"{'id': None, 'name': 'News-Medical.Net'}",,Using 3D-electron diffraction to determine the structure of Levocetirizine dihydrochloride - News-Medical.Net,"For pharmaceuticals, knowing the chemical composition is not enough-;molecular geometry and crystal structure also play an important role in a drug's activity.",https://www.news-medical.net/news/20230523/Using-3D-electron-diffraction-to-determine-the-structure-of-Levocetirizine-dihydrochloride.aspx,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2020/3/shutterstock_1054148270_ebcc7adac18445889666f7e1f5dbad85-620x480.jpg,2023-05-23T16:38:00Z,"For pharmaceuticals, knowing the chemical composition is not enough-;molecular geometry and crystal structure also play an important role in a drug's activity. By using a method based on electron difâ€¦ [+3193 chars]",science,in
"{'id': None, 'name': 'Nature.com'}",,Encourage whistle-blowing: how universities can help to resolve research's mental-health crisis - Nature.com,"Low pay, job insecurity, bullying and harassment all contribute to academic researchers reporting above-average levels of anxiety and depression. Institutions can improve working environments by looking at best practice elsewhere.",https://www.nature.com/articles/d41586-023-01703-9,https://media.nature.com/lw1024/magazine-assets/d41586-023-01703-9/d41586-023-01703-9_25389610.jpg,2023-05-23T14:24:26Z,,science,in
"{'id': None, 'name': 'Phys.Org'}",Science X,Researchers reveal how a nanomachine cleans up inside the cell - Phys.org,"Have you ever put off cleaning the house or decluttering the overflowing basement? Living cells cannot afford this procrastination when it comes to clearing the decks. Tiny garbage chutes are constantly active there to capture worn-out proteins, faulty cell câ€¦",https://phys.org/news/2023-05-reveal-nanomachine-cell.html,https://scx2.b-cdn.net/gfx/news/2023/a-look-into-the-heart.jpg,2023-05-23T14:05:12Z,Have you ever put off cleaning the house or decluttering the overflowing basement? Living cells cannot afford this procrastination when it comes to clearing the decks. Tiny garbage chutes are constanâ€¦ [+5245 chars],science,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET HealthWorld,Climate adaption by microorganisms can help slow down global warming: Study - ETHealthWorld,"In the study, researchers collected soil samples from across Europe in a wide range of temperatures, from minus 3.1 to 18.3 degrees Celsius. The samples revealed that microorganisms in soils - such as bacteria and fungi - are strongly adapted to their local câ€¦",https://health.economictimes.indiatimes.com/news/industry/climate-adaption-by-microorganisms-can-help-slow-down-global-warming-study/100451874,"https://etimg.etb2bimg.com/thumb/msid-100451874,imgsize-16894,width-1200,height=765,overlay-ethealth/industry/climate-adaption-by-microorganisms-can-help-slow-down-global-warming-study.jpg",2023-05-23T13:59:37Z,"Washington: According to a new study from Lund University in Sweden, the ability of microorganisms to adapt to climate change will reduce global warming by storing carbon in the soil.In the study, reâ€¦ [+2214 chars]",science,in
"{'id': None, 'name': 'India Today'}",India Today Science Desk,Why did Jupiter change colours? Mystery of its famous stripes solved - India Today,Astronomers have observed and pondered over bands of colours that are often seen to move and change. They had not known what drove this change until now.,https://www.indiatoday.in/science/story/why-did-jupiter-change-colours-mystery-of-its-famous-stripes-solved-2383268-2023-05-23,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202305/jupiter_9-sixteen_nine.jpg?VersionId=m2yMdkiCPXBVC2ur0PS1QbOY.4qbDyRf,2023-05-23T13:09:49Z,"By India Today Science Desk: Jupiter is known for its mysterious colours, raging storms and sheer size which make it a giant among the planets in our Solar System. For decades scientists have been woâ€¦ [+2497 chars]",science,in
"{'id': None, 'name': 'Transcontinentaltimes.com'}",Aditya Saikrishna,Unravelling the Kuiper Cliff: The Drop in Number of Objects Beyond Neptune - Transcontinental Times,"INDIA:Â In the outer reaches of our solar system, beyond the orbit of Neptune, lies a mysterious phenomenon known as the Kuiper Cliff. This enigmatic feature has puzzled astronomers for years, but new research has shed light on its origins and provided insightâ€¦",https://www.transcontinentaltimes.com/unravelling-the-kuiper-cliff-the/,https://www.transcontinentaltimes.com/wp-content/uploads/2023/05/Kuiper-belt.jpg,2023-05-23T11:27:14Z,"INDIA:Â In the outer reaches of our solar system, beyond the orbit of Neptune, lies a mysterious phenomenon known as the Kuiper Cliff. This enigmatic feature has puzzled astronomers for years, but newâ€¦ [+3220 chars]",science,in
"{'id': None, 'name': 'India Education Diary'}",iednewsdesk,Experts Suggest Preserving Of Historic Stone Buildings And Bridges By New Engineering Technique - India Education Diary,"A new engineering technique that could help to preserve historic stone buildings and bridges has been developed by researchers at the University of Sheffield.The method, developed by a team of researchers from the Universityâ€™s Department of Civil and",https://indiaeducationdiary.in/experts-suggest-preserving-of-historic-stone-buildings-and-bridges-by-new-engineering-technique/,https://indiaeducationdiary.in/wp-content/uploads/2021/03/download-22.png,2023-05-23T11:20:13Z,"A new engineering technique that could help to preserve historic stone buildings and bridges has been developed by researchers at the University of Sheffield.
The method, developed by a team of reseâ€¦ [+3386 chars]",science,in
"{'id': None, 'name': 'ExtremeTech'}",ExtremeTech,Scientists May Have Discovered Exactly Where Memories Are Stored - ExtremeTech,,https://www.extremetech.com/science/scientists-may-have-discovered-exactly-where-memories-are-stored,,2023-05-23T11:00:00Z,,science,in
"{'id': None, 'name': 'Inceptive Mind'}",Amit Malewar,Self-healing lens material can prevent traffic accidents in self-driving cars - Inceptive Mind,The new material heals scratches on the sensor of an autonomous vehicle.,https://www.inceptivemind.com/self-healing-lens-material-prevent-traffic-accidents-self-driving-cars/30872/,https://www.inceptivemind.com/wp-content/uploads/2023/05/self-healing-material.jpg,2023-05-23T10:25:15Z,"Self-driving car technology is still a long way from being widespread. People are still skeptical that a technology as novel as a self-driving car can be guaranteed to be safe on public roads.
Now, â€¦ [+3466 chars]",science,in
"{'id': None, 'name': 'Tech Explorist'}",Amit Malewar,A pair of infant stars captured bursting from their natal cocoons of dust and gas - Tech Explorist,Radiant protostars and shadowy clouds clash in stellar nursery.,https://www.techexplorist.com/pair-infant-stars-captured-bursting-natal-cocoons-dust-gas/60507/,https://www.techexplorist.com/wp-content/uploads/2023/05/Bernes-149.jpg,2023-05-23T09:44:51Z,"The 570-megapixel Dark Energy Camera, built by the US Department of Energy, was used at the Cerro Tololo Inter-American Observatory in Chile by NSFâ€™s NOIRLab to capture images of the vast, star-formiâ€¦ [+2347 chars]",science,in
"{'id': None, 'name': 'Nature.com'}",,Sting and p53 DNA repair pathways are compromised in Alzheimer's disease | Scientific Reports - Nature.com,Scientific Reports - Sting and p53 DNA repair pathways are compromised in Alzheimerâ€™s disease,https://www.nature.com/articles/s41598-023-35533-6,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41598-023-35533-6/MediaObjects/41598_2023_35533_Fig1_HTML.png,2023-05-23T09:07:39Z,,science,in
"{'id': None, 'name': 'YouTube'}",,Astronauts could fly over Mars by 2033 - Al Jazeera English,"Humans are closer than ever to visiting Mars.That is according to scientists from around the world who have gathered at a summit in Washington, DC.They are t...",https://www.youtube.com/watch?v=qDSLvMOp75Q,https://i.ytimg.com/vi/qDSLvMOp75Q/maxresdefault.jpg,2023-05-23T08:41:02Z,,science,in
"{'id': None, 'name': 'Tech Explorist'}",Vidya Nagalwade,Sensors that operate in extreme temperatures and environments - Tech Explorist,"Sensitive, Reliable and Durable Sensors Created for Multiple Industries.",https://www.techexplorist.com/sensors-that-operate-in-extreme-temperatures-and-environments/60500/,https://www.techexplorist.com/wp-content/uploads/2023/05/piezoelectricsensorspiff.jpg,2023-05-23T08:20:48Z,"For the maintenance of mechanical system integrity and human safety in extreme environments, sensors are required to measure and monitor various variables under challenging circumstances in several câ€¦ [+4360 chars]",science,in
"{'id': None, 'name': 'physicsworld.com'}",,Gravitational lensing of supernova yields new value for Hubble constant â€“ Physics World - physicsworld.com,New measurement adds to the mystery of the universeâ€™s expansion,https://physicsworld.com/a/gravitational-lensing-of-supernova-yields-new-value-for-hubble-constant/,https://physicsworld.com/wp-content/uploads/2023/05/Gravitational-lensing.jpg,2023-05-23T07:48:39Z,"Early arrivals: the first four images of the gravitationally lensed supernova are shown in yellow. (Courtesy: NASA/ESA/JHU/UCLA/UC Berkeley/STScI)
A study of how light from a distant supernova was gâ€¦ [+5601 chars]",science,in
"{'id': None, 'name': 'NDTV News'}",NDTV Sports Desk,"""Welcome To 5/5 Club"": Anil Kumble Pays Special Tribute To Akash Madhwal After Heroics In IPL 2023 E.. - NDTV Sports",Akash Madhwal's exploits were enough to put him in an elite list comprising massive names like Anil Kumble and Jasprit Bumrah,https://sports.ndtv.com/ipl-2023/welcome-to-5-5-club-anil-kumble-pays-special-tribute-to-akash-madhwal-after-heroics-in-ipl-2023-eliminator-4064337,"https://c.ndtvimg.com/2023-05/8pnvoojg_akash-madhwal-afp_625x300_25_May_23.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=675",2023-05-25T03:56:00Z,"With nine wickets in his last two outings, including a 5/5 in the IPL 2023 Eliminator against the Lucknow Super Giants on Wednesday, Mumbai Indians pacer Akash Madhwal has impressed everyone with hisâ€¦ [+2464 chars]",sports,in
"{'id': None, 'name': 'Zoom'}",TN Sports Desk,"Mumbai Indians Players Brutally Troll LSG & Naveen-ul-Haq With 'Mangoes' Jibe, Deletes Post Later - Times Now","Mumbai Indians players took to Instagram to share a post, which they later deleted, to brutally troll the Lucknow Super Giants and their star pacer Naveen-ul-Haq. After MI's 81-run win over LSG in the Eliminator match of the IPL 2023, MI pacer Sandeep Warrierâ€¦",https://www.timesnownews.com/sports/cricket/mumbai-indians-players-brutally-troll-lsg-naveen-ul-haq-with-mangoes-jibe-deletes-post-later-article-100489749,"https://static.tnn.in/thumb/msid-100489749,updatedat-1684984788801,width-1280,height-720,resizemode-75/100489749.jpg",2023-05-25T03:19:48Z,"Delhi-Dehradun Vande Bharat Express: Commercial Ops To Start May 29 | Check Fare, Timings, Route, Other Details",sports,in
"{'id': None, 'name': 'Hindustan Times'}",HT Sports Desk,Why was De Kock dropped in IPL Eliminator vs MI? LSG skipper Pandya explains - Hindustan Times,"In De Kock's absence, LSG recalled Kyle Mayers into the XI and was introduced as an Impact Substitute in the second half of the match. | Cricket",https://www.hindustantimes.com/cricket/hes-a-quality-batter-but-lsg-skipper-krunal-pandya-explains-reason-behind-de-kocks-snub-from-ipl-eliminator-vs-mi-101684953232321.html,https://www.hindustantimes.com/ht-img/img/2023/05/24/1600x900/PTI05-20-2023-000407A-0_1684961471317_1684961514993.jpg,2023-05-25T03:05:28Z,Lucknow Super Giants' (LSG) journey in IPL 2023 came to an on end on Wednesday as the team endured a heavy 81-run defeat against Mumbai Indians (MI) in the Eliminator tie played at Chepauk. Akash Madâ€¦ [+1966 chars],sports,in
"{'id': 'espn-cric-info', 'name': 'ESPN Cric Info'}",Sidharth Monga,Mumbai Indians overcome LSG in Chennai by playing 100% pure T20 cricket - ESPNcricinfo,They have been ultra aggressive with the bat all through this season and trusted that approach to succeed on a slow surface in the Eliminator,https://www.espncricinfo.com/story/ipl-mumbai-overcome-lsg-in-chennai-by-playing-pure-t20-cricket-1378241,https://img1.hscicdn.com/image/upload/f_auto/lsci/db/PICTURES/CMS/360500/360568.6.jpg,2023-05-25T02:57:00Z,Match AnalysisThey have been ultra aggressive with the bat all through this season and trusted that approach to succeed on a slow surface in the Eliminator,sports,in
